Ulasan,cleaned_text,kata,skor_tfidf
Aplikasi sudah ada kemajuan. Semoga semakin ada peningkatan lagi dan mempermudah masyarakat Jogja dalam mengurus administrasi kependudukan,maju moga makin tingkat lagi mudah urus administrasi duduk,maju,0.2893415136858533
Aplikasi sudah ada kemajuan. Semoga semakin ada peningkatan lagi dan mempermudah masyarakat Jogja dalam mengurus administrasi kependudukan,maju moga makin tingkat lagi mudah urus administrasi duduk,makin,0.25064968899509005
Aplikasi sudah ada kemajuan. Semoga semakin ada peningkatan lagi dan mempermudah masyarakat Jogja dalam mengurus administrasi kependudukan,maju moga makin tingkat lagi mudah urus administrasi duduk,moga,0.23849019839702432
Aplikasi sudah ada kemajuan. Semoga semakin ada peningkatan lagi dan mempermudah masyarakat Jogja dalam mengurus administrasi kependudukan,maju moga makin tingkat lagi mudah urus administrasi duduk,moga makin,0.35749729117690976
Aplikasi sudah ada kemajuan. Semoga semakin ada peningkatan lagi dan mempermudah masyarakat Jogja dalam mengurus administrasi kependudukan,maju moga makin tingkat lagi mudah urus administrasi duduk,mudah,0.19152152673312045
Aplikasi sudah ada kemajuan. Semoga semakin ada peningkatan lagi dan mempermudah masyarakat Jogja dalam mengurus administrasi kependudukan,maju moga makin tingkat lagi mudah urus administrasi duduk,mudah urus,0.32113724830417056
Aplikasi sudah ada kemajuan. Semoga semakin ada peningkatan lagi dan mempermudah masyarakat Jogja dalam mengurus administrasi kependudukan,maju moga makin tingkat lagi mudah urus administrasi duduk,tingkat,0.24223868222109954
Aplikasi sudah ada kemajuan. Semoga semakin ada peningkatan lagi dan mempermudah masyarakat Jogja dalam mengurus administrasi kependudukan,maju moga makin tingkat lagi mudah urus administrasi duduk,tingkat lagi,0.2998679866990046
Aplikasi sudah ada kemajuan. Semoga semakin ada peningkatan lagi dan mempermudah masyarakat Jogja dalam mengurus administrasi kependudukan,maju moga makin tingkat lagi mudah urus administrasi duduk,urus,0.2403309645843268
Kenapa free hotspot skrg gabisa login,free sekarang tidak_bisa,free,0.5503193639622552
Kenapa free hotspot skrg gabisa login,free sekarang tidak_bisa,sekarang,0.4808154592184516
Kenapa free hotspot skrg gabisa login,free sekarang tidak_bisa,sekarang tidak_bisa,0.6126280365719604
Kenapa free hotspot skrg gabisa login,free sekarang tidak_bisa,tidak_bisa,0.30108467352343476
"Tolong akses CCTV diperbaiki, skrg tbtb ndak bisa dipakai🙏",baik sekarang tiba tidak_bisa terima kasih,baik,0.2977299723784654
"Tolong akses CCTV diperbaiki, skrg tbtb ndak bisa dipakai🙏",baik sekarang tiba tidak_bisa terima kasih,kasih,0.3586927721428121
"Tolong akses CCTV diperbaiki, skrg tbtb ndak bisa dipakai🙏",baik sekarang tiba tidak_bisa terima kasih,sekarang,0.41876194271294365
"Tolong akses CCTV diperbaiki, skrg tbtb ndak bisa dipakai🙏",baik sekarang tiba tidak_bisa terima kasih,terima,0.3707613824966104
"Tolong akses CCTV diperbaiki, skrg tbtb ndak bisa dipakai🙏",baik sekarang tiba tidak_bisa terima kasih,terima kasih,0.37409341712535116
"Tolong akses CCTV diperbaiki, skrg tbtb ndak bisa dipakai🙏",baik sekarang tiba tidak_bisa terima kasih,tiba,0.5110400170512811
"Tolong akses CCTV diperbaiki, skrg tbtb ndak bisa dipakai🙏",baik sekarang tiba tidak_bisa terima kasih,tidak_bisa,0.26222701535160503
Mantap,bagus,bagus,1.0
"App sangat bagus, & sangat membantu",sangat bagus sangat bantu,bagus,0.18212907153195845
"App sangat bagus, & sangat membantu",sangat bagus sangat bantu,bagus sangat,0.38179979416632476
"App sangat bagus, & sangat membantu",sangat bagus sangat bantu,bagus sangat bantu,0.3956571038863845
"App sangat bagus, & sangat membantu",sangat bagus sangat bantu,bantu,0.23390132238363281
"App sangat bagus, & sangat membantu",sangat bagus sangat bantu,sangat,0.35748539751889147
"App sangat bagus, & sangat membantu",sangat bagus sangat bantu,sangat bagus,0.41261708029822247
"App sangat bagus, & sangat membantu",sangat bagus sangat bantu,sangat bagus sangat,0.4961168650414082
"App sangat bagus, & sangat membantu",sangat bagus sangat bantu,sangat bantu,0.25616974418791383
okokok,oke,oke,1.0
Gk bisa di gunakan mhin di tingkatkan,tidak_bisa guna tingkat,guna,0.4644523182518429
Gk bisa di gunakan mhin di tingkatkan,tidak_bisa guna tingkat,tidak_bisa,0.34216464737104896
Gk bisa di gunakan mhin di tingkatkan,tidak_bisa guna tingkat,tidak_bisa guna,0.6668261353331083
Gk bisa di gunakan mhin di tingkatkan,tidak_bisa guna tingkat,tingkat,0.4717523750832057
Aplikasi bagus....,bagus,bagus,1.0
Cctv gak bisa terbuka....barusaja pembaharuan,tidak_bisa barusaja baharu,tidak_bisa,1.0
offline semua.. 🥱,offline semua yawning face,face,0.7412397955384783
offline semua.. 🥱,offline semua yawning face,semua,0.6712403187458832
jadi tau situasi jogja seperti apa,jadi tau situasi,jadi,0.3671907874616504
jadi tau situasi jogja seperti apa,jadi tau situasi,jadi tau,0.5504197352552259
jadi tau situasi jogja seperti apa,jadi tau situasi,situasi,0.5504197352552259
jadi tau situasi jogja seperti apa,jadi tau situasi,tau,0.5091631916060185
Mantap,bagus,bagus,1.0
top,bagus,bagus,1.0
Aplikasinya membantu bagi Masyarakat dan ASN di lingkungan Kota Yogyakarts dalam hal pelayanan dsb.,bantu bagi asn lingkung kota yogyakarts hal layan,asn,0.32036873082393885
Aplikasinya membantu bagi Masyarakat dan ASN di lingkungan Kota Yogyakarts dalam hal pelayanan dsb.,bantu bagi asn lingkung kota yogyakarts hal layan,bagi,0.2500498561559393
Aplikasinya membantu bagi Masyarakat dan ASN di lingkungan Kota Yogyakarts dalam hal pelayanan dsb.,bantu bagi asn lingkung kota yogyakarts hal layan,bagi asn,0.34158709269878235
Aplikasinya membantu bagi Masyarakat dan ASN di lingkungan Kota Yogyakarts dalam hal pelayanan dsb.,bantu bagi asn lingkung kota yogyakarts hal layan,bantu,0.16104607265217064
Aplikasinya membantu bagi Masyarakat dan ASN di lingkungan Kota Yogyakarts dalam hal pelayanan dsb.,bantu bagi asn lingkung kota yogyakarts hal layan,bantu bagi,0.34158709269878235
Aplikasinya membantu bagi Masyarakat dan ASN di lingkungan Kota Yogyakarts dalam hal pelayanan dsb.,bantu bagi asn lingkung kota yogyakarts hal layan,hal,0.34158709269878235
Aplikasinya membantu bagi Masyarakat dan ASN di lingkungan Kota Yogyakarts dalam hal pelayanan dsb.,bantu bagi asn lingkung kota yogyakarts hal layan,kota,0.19900734244035423
Aplikasinya membantu bagi Masyarakat dan ASN di lingkungan Kota Yogyakarts dalam hal pelayanan dsb.,bantu bagi asn lingkung kota yogyakarts hal layan,kota yogyakarts,0.356641760032965
Aplikasinya membantu bagi Masyarakat dan ASN di lingkungan Kota Yogyakarts dalam hal pelayanan dsb.,bantu bagi asn lingkung kota yogyakarts hal layan,layan,0.19409772072680223
Aplikasinya membantu bagi Masyarakat dan ASN di lingkungan Kota Yogyakarts dalam hal pelayanan dsb.,bantu bagi asn lingkung kota yogyakarts hal layan,lingkung,0.356641760032965
Aplikasinya membantu bagi Masyarakat dan ASN di lingkungan Kota Yogyakarts dalam hal pelayanan dsb.,bantu bagi asn lingkung kota yogyakarts hal layan,yogyakarts,0.356641760032965
Maaf ini layanan antrian rs pratama kok tidak bisa diakses ya?,maaf layan antri rs pratama tidak_bisa ya,antri,0.5557794564701459
Maaf ini layanan antrian rs pratama kok tidak bisa diakses ya?,maaf layan antri rs pratama tidak_bisa ya,layan,0.34542066905251606
Maaf ini layanan antrian rs pratama kok tidak bisa diakses ya?,maaf layan antri rs pratama tidak_bisa ya,maaf,0.5433437738829209
Maaf ini layanan antrian rs pratama kok tidak bisa diakses ya?,maaf layan antri rs pratama tidak_bisa ya,tidak_bisa,0.3119262042141902
Maaf ini layanan antrian rs pratama kok tidak bisa diakses ya?,maaf layan antri rs pratama tidak_bisa ya,ya,0.42340682996883
"moga2 gk ribet biar bisa menggatikan data pishik, bismillah mugo2 iso gunakr",moga tidak_sulit biar bisa menggatikan pishik bismillah mugo bisa gunakr,biar,0.4756804549418048
"moga2 gk ribet biar bisa menggatikan data pishik, bismillah mugo2 iso gunakr",moga tidak_sulit biar bisa menggatikan pishik bismillah mugo bisa gunakr,bisa,0.5505654582910521
"moga2 gk ribet biar bisa menggatikan data pishik, bismillah mugo2 iso gunakr",moga tidak_sulit biar bisa menggatikan pishik bismillah mugo bisa gunakr,moga,0.39208036422947784
"moga2 gk ribet biar bisa menggatikan data pishik, bismillah mugo2 iso gunakr",moga tidak_sulit biar bisa menggatikan pishik bismillah mugo bisa gunakr,tidak_sulit,0.5629198601122555
Sudah 4 hari daftar masih muter aja blm bisa masuk aplikasi parah jelekny,hari lambat belum_bisa sangat buruk jelekny,belum_bisa,0.4458103624793255
Sudah 4 hari daftar masih muter aja blm bisa masuk aplikasi parah jelekny,hari lambat belum_bisa sangat buruk jelekny,buruk,0.477431134440503
Sudah 4 hari daftar masih muter aja blm bisa masuk aplikasi parah jelekny,hari lambat belum_bisa sangat buruk jelekny,hari,0.3962118758027389
Sudah 4 hari daftar masih muter aja blm bisa masuk aplikasi parah jelekny,hari lambat belum_bisa sangat buruk jelekny,lambat,0.3761047067586881
Sudah 4 hari daftar masih muter aja blm bisa masuk aplikasi parah jelekny,hari lambat belum_bisa sangat buruk jelekny,sangat,0.21664150910339697
Sudah 4 hari daftar masih muter aja blm bisa masuk aplikasi parah jelekny,hari lambat belum_bisa sangat buruk jelekny,sangat buruk,0.477431134440503
mohon di Bantu Versi Terbaru tidak bisa digunakan presensi,bantu versi baru tidak_bisa guna presensi,bantu,0.2073761248619735
mohon di Bantu Versi Terbaru tidak bisa digunakan presensi,bantu versi baru tidak_bisa guna presensi,baru,0.33850241195922315
mohon di Bantu Versi Terbaru tidak bisa digunakan presensi,bantu versi baru tidak_bisa guna presensi,guna,0.3063646059917362
mohon di Bantu Versi Terbaru tidak bisa digunakan presensi,bantu versi baru tidak_bisa guna presensi,presensi,0.3507882560984234
mohon di Bantu Versi Terbaru tidak bisa digunakan presensi,bantu versi baru tidak_bisa guna presensi,tidak_bisa,0.22570053643115132
mohon di Bantu Versi Terbaru tidak bisa digunakan presensi,bantu versi baru tidak_bisa guna presensi,tidak_bisa guna,0.43985554208289124
mohon di Bantu Versi Terbaru tidak bisa digunakan presensi,bantu versi baru tidak_bisa guna presensi,versi,0.41253303996247226
mohon di Bantu Versi Terbaru tidak bisa digunakan presensi,bantu versi baru tidak_bisa guna presensi,versi baru,0.4592411658453025
ayooo perbaikiii.. setiap pukul 15.00 gak bisa absen pulang,ayoo perbaikii tiap pukul tidak_bisa absen pulang,absen,0.4032017489839596
ayooo perbaikiii.. setiap pukul 15.00 gak bisa absen pulang,ayoo perbaikii tiap pukul tidak_bisa absen pulang,absen pulang,0.470985776948443
ayooo perbaikiii.. setiap pukul 15.00 gak bisa absen pulang,ayoo perbaikii tiap pukul tidak_bisa absen pulang,pukul,0.470985776948443
ayooo perbaikiii.. setiap pukul 15.00 gak bisa absen pulang,ayoo perbaikii tiap pukul tidak_bisa absen pulang,pulang,0.43568318145589746
ayooo perbaikiii.. setiap pukul 15.00 gak bisa absen pulang,ayoo perbaikii tiap pukul tidak_bisa absen pulang,tiap,0.3877805442473226
ayooo perbaikiii.. setiap pukul 15.00 gak bisa absen pulang,ayoo perbaikii tiap pukul tidak_bisa absen pulang,tidak_bisa,0.2314725909055688
👍sangat membantu,bagus sangat bantu,bagus,0.25746693351908756
👍sangat membantu,bagus sangat bantu,bagus sangat,0.5397316386416292
👍sangat membantu,bagus sangat bantu,bagus sangat bantu,0.5593210375796345
👍sangat membantu,bagus sangat bantu,bantu,0.33065482469999985
👍sangat membantu,bagus sangat bantu,sangat,0.29847350231658604
👍sangat membantu,bagus sangat bantu,sangat bantu,0.3621346001583169
aman bos,aman bos,aman,0.6587917096143926
aman bos,aman bos,bos,0.7523253839552045
Sipp dah,sipp,sipp,1.0
Daftar aja lemot😡😡😡,lambat marah marah,lambat,0.3386093945999886
Daftar aja lemot😡😡😡,lambat marah marah,marah,0.8101729842763707
Daftar aja lemot😡😡😡,lambat marah marah,marah marah,0.4785012157114636
Sangat bermanfaat,sangat manfaat,manfaat,0.5854014728400597
Sangat bermanfaat,sangat manfaat,sangat,0.42946396711088136
Sangat bermanfaat,sangat manfaat,sangat manfaat,0.6876523951460307
Berjualan online lebih menyenangkan,jual online lebih senang,jual,0.58857824029662
Berjualan online lebih menyenangkan,jual online lebih senang,lebih,0.38414509509428996
Berjualan online lebih menyenangkan,jual online lebih senang,online,0.43383557221051555
Berjualan online lebih menyenangkan,jual online lebih senang,senang,0.5637330017385072
top,bagus,bagus,1.0
Mau ganti email sama password lewat nomor hp tdk ada pesan verifikasi yang masukk😠😡😡,mau ganti sama lewat ponsel tidak_ada pesan masukk marah marah marah,ganti,0.20716624113618462
Mau ganti email sama password lewat nomor hp tdk ada pesan verifikasi yang masukk😠😡😡,mau ganti sama lewat ponsel tidak_ada pesan masukk marah marah marah,lewat,0.24322732145780834
Mau ganti email sama password lewat nomor hp tdk ada pesan verifikasi yang masukk😠😡😡,mau ganti sama lewat ponsel tidak_ada pesan masukk marah marah marah,marah,0.5962521441000236
Mau ganti email sama password lewat nomor hp tdk ada pesan verifikasi yang masukk😠😡😡,mau ganti sama lewat ponsel tidak_ada pesan masukk marah marah marah,marah marah,0.481052475551111
Mau ganti email sama password lewat nomor hp tdk ada pesan verifikasi yang masukk😠😡😡,mau ganti sama lewat ponsel tidak_ada pesan masukk marah marah marah,mau,0.16767063992733
Mau ganti email sama password lewat nomor hp tdk ada pesan verifikasi yang masukk😠😡😡,mau ganti sama lewat ponsel tidak_ada pesan masukk marah marah marah,mau ganti,0.25522056660766523
Mau ganti email sama password lewat nomor hp tdk ada pesan verifikasi yang masukk😠😡😡,mau ganti sama lewat ponsel tidak_ada pesan masukk marah marah marah,pesan,0.2721240962569433
Mau ganti email sama password lewat nomor hp tdk ada pesan verifikasi yang masukk😠😡😡,mau ganti sama lewat ponsel tidak_ada pesan masukk marah marah marah,ponsel,0.23831703695838716
Mau ganti email sama password lewat nomor hp tdk ada pesan verifikasi yang masukk😠😡😡,mau ganti sama lewat ponsel tidak_ada pesan masukk marah marah marah,sama,0.21180315263176988
Mau ganti email sama password lewat nomor hp tdk ada pesan verifikasi yang masukk😠😡😡,mau ganti sama lewat ponsel tidak_ada pesan masukk marah marah marah,tidak_ada,0.20502786299919878
Jossss.,joss,joss,1.0
Mudah di acces,mudah acces,mudah,1.0
Ok,oke,oke,1.0
Membantu sekali,bantu,bantu,1.0
👍,bagus,bagus,1.0
"Saya daftar pelatihan, persyaratan yg saya upload sudah lengkap, tapi tidak lolos administrasi (tidak ada keterangan berkas mana yg bikin tidak lolos)",latih syarat yg lengkap tidak_lolos administrasi tidak_ada terang berkas mana yg bikin tidak_lolos,administrasi,0.30973511372006984
"Saya daftar pelatihan, persyaratan yg saya upload sudah lengkap, tapi tidak lolos administrasi (tidak ada keterangan berkas mana yg bikin tidak lolos)",latih syarat yg lengkap tidak_lolos administrasi tidak_ada terang berkas mana yg bikin tidak_lolos,berkas,0.30973511372006984
"Saya daftar pelatihan, persyaratan yg saya upload sudah lengkap, tapi tidak lolos administrasi (tidak ada keterangan berkas mana yg bikin tidak lolos)",latih syarat yg lengkap tidak_lolos administrasi tidak_ada terang berkas mana yg bikin tidak_lolos,bikin,0.25415196579708055
"Saya daftar pelatihan, persyaratan yg saya upload sudah lengkap, tapi tidak lolos administrasi (tidak ada keterangan berkas mana yg bikin tidak lolos)",latih syarat yg lengkap tidak_lolos administrasi tidak_ada terang berkas mana yg bikin tidak_lolos,latih,0.3019360201475272
"Saya daftar pelatihan, persyaratan yg saya upload sudah lengkap, tapi tidak lolos administrasi (tidak ada keterangan berkas mana yg bikin tidak lolos)",latih syarat yg lengkap tidak_lolos administrasi tidak_ada terang berkas mana yg bikin tidak_lolos,lengkap,0.25704383639081013
"Saya daftar pelatihan, persyaratan yg saya upload sudah lengkap, tapi tidak lolos administrasi (tidak ada keterangan berkas mana yg bikin tidak lolos)",latih syarat yg lengkap tidak_lolos administrasi tidak_ada terang berkas mana yg bikin tidak_lolos,mana,0.30973511372006984
"Saya daftar pelatihan, persyaratan yg saya upload sudah lengkap, tapi tidak lolos administrasi (tidak ada keterangan berkas mana yg bikin tidak lolos)",latih syarat yg lengkap tidak_lolos administrasi tidak_ada terang berkas mana yg bikin tidak_lolos,syarat,0.30973511372006984
"Saya daftar pelatihan, persyaratan yg saya upload sudah lengkap, tapi tidak lolos administrasi (tidak ada keterangan berkas mana yg bikin tidak lolos)",latih syarat yg lengkap tidak_lolos administrasi tidak_ada terang berkas mana yg bikin tidak_lolos,syarat yg,0.3448041755418474
"Saya daftar pelatihan, persyaratan yg saya upload sudah lengkap, tapi tidak lolos administrasi (tidak ada keterangan berkas mana yg bikin tidak lolos)",latih syarat yg lengkap tidak_lolos administrasi tidak_ada terang berkas mana yg bikin tidak_lolos,terang,0.3019360201475272
"Saya daftar pelatihan, persyaratan yg saya upload sudah lengkap, tapi tidak lolos administrasi (tidak ada keterangan berkas mana yg bikin tidak lolos)",latih syarat yg lengkap tidak_lolos administrasi tidak_ada terang berkas mana yg bikin tidak_lolos,tidak_ada,0.2488213599159546
"Saya daftar pelatihan, persyaratan yg saya upload sudah lengkap, tapi tidak lolos administrasi (tidak ada keterangan berkas mana yg bikin tidak lolos)",latih syarat yg lengkap tidak_lolos administrasi tidak_ada terang berkas mana yg bikin tidak_lolos,yg,0.34994167031615664
Masyarakat mudah memperoleh informasi,mudah,mudah,1.0
"Pendaftaran perlu foto KTP dan foto KTP dengan diri sendiri. Aplikasi nasional sejenis peduli lindungi aja ga perlu swafoto diri dengan KTP. Saya ragu pemerintah bisa jaga data. Lagi pula untuk apa swafoto dengan KTP. Salah salah mengamankan data, jika dicuri bisa dijadikan pinjol dan kejahatan lainnya. Sangat tidak ramah dengan privasi",perlu foto kartu tanda duduk foto kartu tanda duduk diri sendiri nasional jenis peduli lindung tidak_perlu swafoto diri ktp ragu perintah bisa jaga lagi swafoto ktp salah salah aman curi bisa jadi pinjol jahat lain sangat tidak_ramah privasi,aman,0.1521572109772731
"Pendaftaran perlu foto KTP dan foto KTP dengan diri sendiri. Aplikasi nasional sejenis peduli lindungi aja ga perlu swafoto diri dengan KTP. Saya ragu pemerintah bisa jaga data. Lagi pula untuk apa swafoto dengan KTP. Salah salah mengamankan data, jika dicuri bisa dijadikan pinjol dan kejahatan lainnya. Sangat tidak ramah dengan privasi",perlu foto kartu tanda duduk foto kartu tanda duduk diri sendiri nasional jenis peduli lindung tidak_perlu swafoto diri ktp ragu perintah bisa jaga lagi swafoto ktp salah salah aman curi bisa jadi pinjol jahat lain sangat tidak_ramah privasi,bisa,0.16277277842125065
"Pendaftaran perlu foto KTP dan foto KTP dengan diri sendiri. Aplikasi nasional sejenis peduli lindungi aja ga perlu swafoto diri dengan KTP. Saya ragu pemerintah bisa jaga data. Lagi pula untuk apa swafoto dengan KTP. Salah salah mengamankan data, jika dicuri bisa dijadikan pinjol dan kejahatan lainnya. Sangat tidak ramah dengan privasi",perlu foto kartu tanda duduk foto kartu tanda duduk diri sendiri nasional jenis peduli lindung tidak_perlu swafoto diri ktp ragu perintah bisa jaga lagi swafoto ktp salah salah aman curi bisa jadi pinjol jahat lain sangat tidak_ramah privasi,bisa jadi,0.17376012857999268
"Pendaftaran perlu foto KTP dan foto KTP dengan diri sendiri. Aplikasi nasional sejenis peduli lindungi aja ga perlu swafoto diri dengan KTP. Saya ragu pemerintah bisa jaga data. Lagi pula untuk apa swafoto dengan KTP. Salah salah mengamankan data, jika dicuri bisa dijadikan pinjol dan kejahatan lainnya. Sangat tidak ramah dengan privasi",perlu foto kartu tanda duduk foto kartu tanda duduk diri sendiri nasional jenis peduli lindung tidak_perlu swafoto diri ktp ragu perintah bisa jaga lagi swafoto ktp salah salah aman curi bisa jadi pinjol jahat lain sangat tidak_ramah privasi,diri,0.2721496900667649
"Pendaftaran perlu foto KTP dan foto KTP dengan diri sendiri. Aplikasi nasional sejenis peduli lindungi aja ga perlu swafoto diri dengan KTP. Saya ragu pemerintah bisa jaga data. Lagi pula untuk apa swafoto dengan KTP. Salah salah mengamankan data, jika dicuri bisa dijadikan pinjol dan kejahatan lainnya. Sangat tidak ramah dengan privasi",perlu foto kartu tanda duduk foto kartu tanda duduk diri sendiri nasional jenis peduli lindung tidak_perlu swafoto diri ktp ragu perintah bisa jaga lagi swafoto ktp salah salah aman curi bisa jadi pinjol jahat lain sangat tidak_ramah privasi,duduk,0.190686963692348
"Pendaftaran perlu foto KTP dan foto KTP dengan diri sendiri. Aplikasi nasional sejenis peduli lindungi aja ga perlu swafoto diri dengan KTP. Saya ragu pemerintah bisa jaga data. Lagi pula untuk apa swafoto dengan KTP. Salah salah mengamankan data, jika dicuri bisa dijadikan pinjol dan kejahatan lainnya. Sangat tidak ramah dengan privasi",perlu foto kartu tanda duduk foto kartu tanda duduk diri sendiri nasional jenis peduli lindung tidak_perlu swafoto diri ktp ragu perintah bisa jaga lagi swafoto ktp salah salah aman curi bisa jadi pinjol jahat lain sangat tidak_ramah privasi,foto,0.24677558462555618
"Pendaftaran perlu foto KTP dan foto KTP dengan diri sendiri. Aplikasi nasional sejenis peduli lindungi aja ga perlu swafoto diri dengan KTP. Saya ragu pemerintah bisa jaga data. Lagi pula untuk apa swafoto dengan KTP. Salah salah mengamankan data, jika dicuri bisa dijadikan pinjol dan kejahatan lainnya. Sangat tidak ramah dengan privasi",perlu foto kartu tanda duduk foto kartu tanda duduk diri sendiri nasional jenis peduli lindung tidak_perlu swafoto diri ktp ragu perintah bisa jaga lagi swafoto ktp salah salah aman curi bisa jadi pinjol jahat lain sangat tidak_ramah privasi,foto kartu,0.2642790684917322
"Pendaftaran perlu foto KTP dan foto KTP dengan diri sendiri. Aplikasi nasional sejenis peduli lindungi aja ga perlu swafoto diri dengan KTP. Saya ragu pemerintah bisa jaga data. Lagi pula untuk apa swafoto dengan KTP. Salah salah mengamankan data, jika dicuri bisa dijadikan pinjol dan kejahatan lainnya. Sangat tidak ramah dengan privasi",perlu foto kartu tanda duduk foto kartu tanda duduk diri sendiri nasional jenis peduli lindung tidak_perlu swafoto diri ktp ragu perintah bisa jaga lagi swafoto ktp salah salah aman curi bisa jadi pinjol jahat lain sangat tidak_ramah privasi,foto kartu tanda,0.2721496900667649
"Pendaftaran perlu foto KTP dan foto KTP dengan diri sendiri. Aplikasi nasional sejenis peduli lindungi aja ga perlu swafoto diri dengan KTP. Saya ragu pemerintah bisa jaga data. Lagi pula untuk apa swafoto dengan KTP. Salah salah mengamankan data, jika dicuri bisa dijadikan pinjol dan kejahatan lainnya. Sangat tidak ramah dengan privasi",perlu foto kartu tanda duduk foto kartu tanda duduk diri sendiri nasional jenis peduli lindung tidak_perlu swafoto diri ktp ragu perintah bisa jaga lagi swafoto ktp salah salah aman curi bisa jadi pinjol jahat lain sangat tidak_ramah privasi,jadi,0.11591720709857918
"Pendaftaran perlu foto KTP dan foto KTP dengan diri sendiri. Aplikasi nasional sejenis peduli lindungi aja ga perlu swafoto diri dengan KTP. Saya ragu pemerintah bisa jaga data. Lagi pula untuk apa swafoto dengan KTP. Salah salah mengamankan data, jika dicuri bisa dijadikan pinjol dan kejahatan lainnya. Sangat tidak ramah dengan privasi",perlu foto kartu tanda duduk foto kartu tanda duduk diri sendiri nasional jenis peduli lindung tidak_perlu swafoto diri ktp ragu perintah bisa jaga lagi swafoto ktp salah salah aman curi bisa jadi pinjol jahat lain sangat tidak_ramah privasi,jahat,0.17376012857999268
"Pendaftaran perlu foto KTP dan foto KTP dengan diri sendiri. Aplikasi nasional sejenis peduli lindungi aja ga perlu swafoto diri dengan KTP. Saya ragu pemerintah bisa jaga data. Lagi pula untuk apa swafoto dengan KTP. Salah salah mengamankan data, jika dicuri bisa dijadikan pinjol dan kejahatan lainnya. Sangat tidak ramah dengan privasi",perlu foto kartu tanda duduk foto kartu tanda duduk diri sendiri nasional jenis peduli lindung tidak_perlu swafoto diri ktp ragu perintah bisa jaga lagi swafoto ktp salah salah aman curi bisa jadi pinjol jahat lain sangat tidak_ramah privasi,kartu,0.1933858989098228
"Pendaftaran perlu foto KTP dan foto KTP dengan diri sendiri. Aplikasi nasional sejenis peduli lindungi aja ga perlu swafoto diri dengan KTP. Saya ragu pemerintah bisa jaga data. Lagi pula untuk apa swafoto dengan KTP. Salah salah mengamankan data, jika dicuri bisa dijadikan pinjol dan kejahatan lainnya. Sangat tidak ramah dengan privasi",perlu foto kartu tanda duduk foto kartu tanda duduk diri sendiri nasional jenis peduli lindung tidak_perlu swafoto diri ktp ragu perintah bisa jaga lagi swafoto ktp salah salah aman curi bisa jadi pinjol jahat lain sangat tidak_ramah privasi,kartu tanda,0.20097890600486587
"Pendaftaran perlu foto KTP dan foto KTP dengan diri sendiri. Aplikasi nasional sejenis peduli lindungi aja ga perlu swafoto diri dengan KTP. Saya ragu pemerintah bisa jaga data. Lagi pula untuk apa swafoto dengan KTP. Salah salah mengamankan data, jika dicuri bisa dijadikan pinjol dan kejahatan lainnya. Sangat tidak ramah dengan privasi",perlu foto kartu tanda duduk foto kartu tanda duduk diri sendiri nasional jenis peduli lindung tidak_perlu swafoto diri ktp ragu perintah bisa jaga lagi swafoto ktp salah salah aman curi bisa jadi pinjol jahat lain sangat tidak_ramah privasi,kartu tanda duduk,0.20097890600486587
"Pendaftaran perlu foto KTP dan foto KTP dengan diri sendiri. Aplikasi nasional sejenis peduli lindungi aja ga perlu swafoto diri dengan KTP. Saya ragu pemerintah bisa jaga data. Lagi pula untuk apa swafoto dengan KTP. Salah salah mengamankan data, jika dicuri bisa dijadikan pinjol dan kejahatan lainnya. Sangat tidak ramah dengan privasi",perlu foto kartu tanda duduk foto kartu tanda duduk diri sendiri nasional jenis peduli lindung tidak_perlu swafoto diri ktp ragu perintah bisa jaga lagi swafoto ktp salah salah aman curi bisa jadi pinjol jahat lain sangat tidak_ramah privasi,ktp,0.25762455276803475
"Pendaftaran perlu foto KTP dan foto KTP dengan diri sendiri. Aplikasi nasional sejenis peduli lindungi aja ga perlu swafoto diri dengan KTP. Saya ragu pemerintah bisa jaga data. Lagi pula untuk apa swafoto dengan KTP. Salah salah mengamankan data, jika dicuri bisa dijadikan pinjol dan kejahatan lainnya. Sangat tidak ramah dengan privasi",perlu foto kartu tanda duduk foto kartu tanda duduk diri sendiri nasional jenis peduli lindung tidak_perlu swafoto diri ktp ragu perintah bisa jaga lagi swafoto ktp salah salah aman curi bisa jadi pinjol jahat lain sangat tidak_ramah privasi,lagi,0.10708846179031571
"Pendaftaran perlu foto KTP dan foto KTP dengan diri sendiri. Aplikasi nasional sejenis peduli lindungi aja ga perlu swafoto diri dengan KTP. Saya ragu pemerintah bisa jaga data. Lagi pula untuk apa swafoto dengan KTP. Salah salah mengamankan data, jika dicuri bisa dijadikan pinjol dan kejahatan lainnya. Sangat tidak ramah dengan privasi",perlu foto kartu tanda duduk foto kartu tanda duduk diri sendiri nasional jenis peduli lindung tidak_perlu swafoto diri ktp ragu perintah bisa jaga lagi swafoto ktp salah salah aman curi bisa jadi pinjol jahat lain sangat tidak_ramah privasi,lain,0.12953430738410854
